timestamp,seconds,minutes,hours,day,month,year,co2,co,PM,light,temp in c,pressure,humidity
1680040771.1498077,31,59,16,28,3,2023,1014.2391357421875,0.10,5.4,239.61599999999999,14.926589390455046,975.0464839491856,46.09946429976694
1680040774.7993362,34,59,16,28,3,2023,1018.6775512695312,0.10,5.3,206.4384,14.95698203878128,975.0428834476335,46.002678249286795
1680040778.4485714,38,59,16,28,3,2023,1018.8868408203125,0.10,5.4,254.36159999999998,15.0076364759414,975.0456836869636,45.965631008042344
1680040782.0947645,41,59,16,28,3,2023,1020.3740844726562,0.10,5.5,213.81119999999999,15.032963705435396,975.086726623715,45.90675657631852
1680040785.74249,45,59,16,28,3,2023,1023.5913696289062,0.10,5.5,269.1072,15.053225494269281,975.0138342941535,45.86930366000186
1680040789.386293,49,59,16,28,3,2023,1024.7115478515625,0.10,5.5,304.128,15.093749085906893,975.0001982166202,45.50249766254297
1680040793.0332866,52,59,16,28,3,2023,1026.982421875,0.10,5.3,289.3824,15.114010888710618,975.0658595938635,45.80056178610385
1680040796.6849732,56,59,16,28,3,2023,1023.65185546875,0.10,5.3,278.3232,15.169730870431522,975.0440047431252,45.76878784043323
1680040800.3274553,0,0,17,28,3,2023,1023.4376220703125,0.10,5.2,221.184,15.189992690697546,975.1014572583122,45.78027387208527
1680040803.971712,3,0,17,28,3,2023,1022.7247314453125,0.11,5.3,151.1424,15.215319972578436,975.0978243922544,45.86197610206597
1680040807.621187,7,0,17,28,3,2023,1023.18505859375,0.11,5.5,298.59839999999997,15.260909098299454,975.0595397554564,46.05716952102452
1680040811.266911,11,0,17,28,3,2023,1022.7452392578125,0.10,5.4,274.6368,15.296367323491722,975.11516752887,46.29074032009582
1680040814.9135385,14,0,17,28,3,2023,1024.5194091796875,0.10,5.3,276.48,15.326760099292732,975.1115219424839,46.275121265264694
1680040818.5631304,18,0,17,28,3,2023,1026.4984130859375,0.10,5.2,272.79359999999997,15.362218350969489,975.1607631750613,46.22704221520591
1680040822.2140405,22,0,17,28,3,2023,1027.2972412109375,0.10,4.4,280.1664,15.392611149471486,975.024878791473,46.09239378410773
1680040825.8582966,25,0,17,28,3,2023,1027.6112060546875,0.11,4.4,278.3232,15.417938489560038,975.074113199452,46.06593429047084
1680040829.505859,29,0,17,28,3,2023,1029.0279541015625,0.11,4.4,265.4208,15.463527720054845,975.0522064709685,46.066623860690754
1680040833.1534703,33,0,17,28,3,2023,1030.2413330078125,0.10,4.4,272.79359999999997,15.49392055348144,975.0850283845485,45.99667040630858
1680040836.800659,36,0,17,28,3,2023,1030.440673828125,0.10,4.4,276.48,15.519247922673822,975.0795228165242,45.835281961373205
1680040840.4494257,40,0,17,28,3,2023,1033.0045166015625,0.10,4.2,272.79359999999997,15.549640775308944,975.1123438385247,45.6571402221225
